From	Cluster ID	Cluster Name	Size	Identity	Common taxon	Common taxon ID
Q15326	UniRef90_Q15326	Cluster: Zinc finger MYND domain-containing protein 11	413	0.9	Tetrapoda	32523
Q15329	UniRef90_Q15329	Cluster: Transcription factor E2F5	64	0.9	Eutheria	9347
Q15334	UniRef90_Q15334	Cluster: Lethal(2) giant larvae protein homolog 1	133	0.9	Boreoeutheria	1437010
Q15363	UniRef90_Q15363	Cluster: Transmembrane emp24 domain-containing protein 2	19	0.9	Boreoeutheria	1437010
Q15365	UniRef90_Q15365	Cluster: Poly(rC)-binding protein 1	139	0.9	Amniota	32524
Q15366	UniRef90_Q15366	Cluster: Poly(rC)-binding protein 2	660	0.9	Tetrapoda	32523
Q15369	UniRef90_Q15369	Cluster: Elongin-C	203	0.9	Euteleostomi	117571
Q15370	UniRef90_Q15370	Cluster: Elongin-B	20	0.9	Euarchontoglires	314146
Q15389	UniRef90_Q15389	Cluster: Angiopoietin-1	28	0.9	Mammalia	40674
Q15393	UniRef90_Q15393	Cluster: Splicing factor 3B subunit 3	59	0.9	Amniota	32524
Q5FWG5	UniRef90_Q15399	Cluster: Toll-like receptor 1	91	0.9	Simiiformes	314293
Q15413	UniRef90_Q15413	Cluster: Ryanodine receptor 3	534	0.9	Amniota	32524
Q15417	UniRef90_Q15417	Cluster: Calponin-3	10	0.9	Amniota	32524
Q15418	UniRef90_Q15418	Cluster: Ribosomal protein S6 kinase alpha-1	121	0.9	Eutheria	9347
Q15424	UniRef90_Q15424	Cluster: Scaffold attachment factor B1	127	0.9	Eutheria	9347
Q15427	UniRef90_Q15427	Cluster: Splicing factor 3B subunit 4	169	0.9	Mammalia	40674
Q15428	UniRef90_Q15428	Cluster: Splicing factor 3A subunit 2	7	0.9	Primates	9443
Q15431	UniRef90_Q15431	Cluster: Synaptonemal complex protein 1	76	0.9	Simiiformes	314293
Q15434	UniRef90_Q15434	Cluster: RNA-binding motif, single-stranded-interacting protein 2	17	0.9	Simiiformes	314293
Q15435	UniRef90_Q15435	Cluster: Protein phosphatase 1 regulatory subunit 7	62	0.9	Eutheria	9347
Q15436	UniRef90_Q15436	Cluster: Protein transport protein Sec23A	26	0.9	Boreoeutheria	1437010
Q15437	UniRef90_Q15437	Cluster: Protein transport protein Sec23B	12	0.9	Amniota	32524
Q15459	UniRef90_Q15459	Cluster: Splicing factor 3A subunit 1	294	0.9	Tetrapoda	32523
Q15477	UniRef90_Q15477	Cluster: SKI2 subunit of superkiller complex protein	308	0.9	Eutheria	9347
Q15485	UniRef90_Q15485	Cluster: Ficolin-2	22	0.9	Catarrhini	9526
Q15486	UniRef90_Q15486	Cluster: Putative inactive beta-glucuronidase-like protein SMA3	3	0.9	Homininae	207598
Q15517	UniRef90_Q15517	Cluster: Corneodesmosin	52	0.9	Catarrhini	9526
Q15544	UniRef90_Q15544	Cluster: Transcription initiation factor TFIID subunit 11	13	0.9	Boreoeutheria	1437010
Q15545	UniRef90_Q15545	Cluster: Transcription initiation factor TFIID subunit 7	165	0.9	Tetrapoda	32523
Q15555	UniRef90_Q15555	Cluster: Microtubule-associated protein RP/EB family member 2	69	0.9	Boreoeutheria	1437010
Q15572	UniRef90_Q15572	Cluster: TATA box-binding protein-associated factor RNA polymerase I subunit C	32	0.9	Catarrhini	9526
Q15582	UniRef90_Q15582	Cluster: Transforming growth factor-beta-induced protein ig-h3	239	0.9	Eutheria	9347
Q15596	UniRef90_Q15596	Cluster: Nuclear receptor coactivator 2	27	0.9	Eutheria	9347
Q15599	UniRef90_Q15599	Cluster: Na(+)/H(+) exchange regulatory cofactor NHE-RF2	52	0.9	Boreoeutheria	1437010
Q15629	UniRef90_Q15629	Cluster: Translocating chain-associated membrane protein 1	137	0.9	Theria	32525
Q15633	UniRef90_Q15633	Cluster: RISC-loading complex subunit TARBP2	37	0.9	Boreoeutheria	1437010
Q15637	UniRef90_Q15637	Cluster: Splicing factor 1	70	0.9	Mammalia	40674
Q15642	UniRef90_Q15642	Cluster: Cdc42-interacting protein 4	48	0.9	Eutheria	9347
Q15643	UniRef90_Q15643	Cluster: Thyroid receptor-interacting protein 11	60	0.9	Simiiformes	314293
Q15645	UniRef90_Q15645	Cluster: Pachytene checkpoint protein 2 homolog	34	0.9	Eutheria	9347
Q15650	UniRef90_Q15650	Cluster: Activating signal cointegrator 1	75	0.9	Euarchontoglires	314146
Q15651	UniRef90_Q15651	Cluster: High mobility group nucleosome-binding domain-containing protein 3	17	0.9	Simiiformes	314293
Q15654	UniRef90_Q15654	Cluster: Thyroid receptor-interacting protein 6	34	0.9	Haplorrhini	376913
Q15691	UniRef90_Q15691	Cluster: Microtubule-associated protein RP/EB family member 1	174	0.9	Eutheria	9347
Q15700	UniRef90_Q15700	Cluster: Disks large homolog 2	158	0.9	Primates	9443
Q15717	UniRef90_Q15717	Cluster: ELAV-like protein 1	83	0.9	Amniota	32524
Q15723	UniRef90_Q15723	Cluster: ETS-related transcription factor Elf-2	556	0.9	Eutheria	9347
Q15738	UniRef90_Q15738	Cluster: Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	49	0.9	Euarchontoglires	314146
Q15746	UniRef90_Q15746	Cluster: Myosin light chain kinase, smooth muscle	44	0.9	Primates	9443
Q15750	UniRef90_Q15750	Cluster: TGF-beta-activated kinase 1 and MAP3K7-binding protein 1	99	0.9	Eutheria	9347
Q15751	UniRef90_Q15751	Cluster: Probable E3 ubiquitin-protein ligase HERC1	2	0.9	Homo sapiens	9606
Q15758	UniRef90_Q15758	Cluster: Neutral amino acid transporter B(0)	59	0.9	Simiiformes	314293
Q15771	UniRef90_Q15771	Cluster: Ras-related protein Rab-30	153	0.9	Tetrapoda	32523
Q15773	UniRef90_Q15773	Cluster: Myeloid leukemia factor 2	25	0.9	Simiiformes	314293
Q15782	UniRef90_Q15782	Cluster: Chitinase-3-like protein 2	91	0.9	Simiiformes	314293
Q15788	UniRef90_Q15788	Cluster: Nuclear receptor coactivator 1	483	0.9	Eutheria	9347
Q15810	UniRef90_Q15810	Cluster: Clone 137308 (Fragment)	1	0.9	Homo sapiens	9606
Q15811	UniRef90_Q15811	Cluster: Intersectin-1	190	0.9	Amniota	32524
Q15819	UniRef90_Q15819	Cluster: Ubiquitin-conjugating enzyme E2 variant 2	79	0.9	Eutheria	9347
Q15831	UniRef90_Q15831	Cluster: Serine/threonine-protein kinase STK11	11	0.9	Homininae	207598
Q15834	UniRef90_Q15834	Cluster: Coiled-coil domain-containing protein 85B	108	0.9	Tetrapoda	32523
Q15836	UniRef90_Q15836	Cluster: Vesicle-associated membrane protein 3	32	0.9	Simiiformes	314293
Q15848	UniRef90_Q15848	Cluster: Adiponectin	9	0.9	Catarrhini	9526
Q15849	UniRef90_Q15849	Cluster: Urea transporter 2	26	0.9	Eutheria	9347
Q15853	UniRef90_Q15853	Cluster: Upstream stimulatory factor 2	64	0.9	Tetrapoda	32523
Q15904	UniRef90_Q15904	Cluster: V-type proton ATPase subunit S1	27	0.9	Boreoeutheria	1437010
Q15906	UniRef90_Q15906	Cluster: Vacuolar protein sorting-associated protein 72 homolog	24	0.9	Simiiformes	314293
Q15907	UniRef90_Q15907	Cluster: Ras-related protein Rab-11B	96	0.9	Amniota	32524
Q15942	UniRef90_Q15942	Cluster: Zyxin	92	0.9	Boreoeutheria	1437010
Q15989	UniRef90_Q15989	Cluster: HLX1 protein (Fragment)	1	0.9	Homo sapiens	9606
Q16134	UniRef90_Q16134	Cluster: Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial	51	0.9	Boreoeutheria	1437010
Q16181	UniRef90_Q16181	Cluster: Septin-7	497	0.9	Euteleostomi	117571
Q16186	UniRef90_Q16186	Cluster: Proteasomal ubiquitin receptor ADRM1	48	0.9	Eutheria	9347
Q16236	UniRef90_Q16236	Cluster: Nuclear factor erythroid 2-related factor 2	40	0.9	Homininae	207598
Q16254	UniRef90_Q16254	Cluster: Transcription factor E2F4	28	0.9	Boreoeutheria	1437010
Q16270	UniRef90_Q16270	Cluster: Insulin-like growth factor-binding protein 7	14	0.9	Eutheria	9347
Q16348	UniRef90_Q16348	Cluster: Solute carrier family 15 member 2	42	0.9	Primates	9443
Q16378	UniRef90_Q16378	Cluster: Proline-rich protein 4	5	0.9	Homininae	207598
Q16401	UniRef90_Q16401	Cluster: 26S proteasome non-ATPase regulatory subunit 5	98	0.9	Eutheria	9347
Q16512	UniRef90_Q16512	Cluster: Serine/threonine-protein kinase N1	104	0.9	cellular organisms	131567
Q16513	UniRef90_Q16513	Cluster: Serine/threonine-protein kinase N2	3	0.9	Homo sapiens	9606
Q16517	UniRef90_Q16517	Cluster: Neuronatin	72	0.9	Eutheria	9347
Q16527	UniRef90_Q16527	Cluster: Cysteine and glycine-rich protein 2	53	0.9	Boreoeutheria	1437010
Q16531	UniRef90_Q16531	Cluster: DNA damage-binding protein 1	481	0.9	Tetrapoda	32523
Q16534	UniRef90_Q16534	Cluster: Hepatic leukemia factor	164	0.9	Eutheria	9347
Q16539	UniRef90_Q16539	Cluster: Mitogen-activated protein kinase 14	55	0.9	Eutheria	9347
Q16543	UniRef90_Q16543	Cluster: Hsp90 co-chaperone Cdc37	15	0.9	Catarrhini	9526
Q16555	UniRef90_Q16555	Cluster: Dihydropyrimidinase-related protein 2	94	0.9	Amniota	32524
Q16563	UniRef90_Q16563	Cluster: Synaptophysin-like protein 1	47	0.9	Simiiformes	314293
Q16570	UniRef90_Q16570	Cluster: Atypical chemokine receptor 1	188	0.9	Simiiformes	314293
Q16576	UniRef90_Q16576	Cluster: Histone-binding protein RBBP7	62	0.9	Eutheria	9347
Q16584	UniRef90_Q16584	Cluster: Mitogen-activated protein kinase kinase kinase 11	32	0.9	Catarrhini	9526
Q16585	UniRef90_Q16585	Cluster: Beta-sarcoglycan	157	0.9	Theria	32525
Q16594	UniRef90_Q16594	Cluster: Transcription initiation factor TFIID subunit 9	212	0.9	Eutheria	9347
Q16595	UniRef90_Q16595	Cluster: Frataxin, mitochondrial	13	0.9	Simiiformes	314293
Q16610	UniRef90_Q16610	Cluster: Extracellular matrix protein 1	52	0.9	Catarrhini	9526
Q16621	UniRef90_Q16621	Cluster: Transcription factor NF-E2 45 kDa subunit	55	0.9	Boreoeutheria	1437010
Q16625	UniRef90_Q16625	Cluster: Occludin	15	0.9	Euarchontoglires	314146
Q16627	UniRef90_Q16627	Cluster: C-C motif chemokine 14	18	0.9	Hominoidea	314295
Q16629	UniRef90_Q16629	Cluster: Serine/arginine-rich splicing factor 7	50	0.9	Boreoeutheria	1437010
Q16630	UniRef90_Q16630	Cluster: Cleavage and polyadenylation specificity factor subunit 6	107	0.9	Eutheria	9347
Q16637	UniRef90_Q16637	Cluster: Survival motor neuron protein	68	0.9	Boreoeutheria	1437010
Q16643	UniRef90_Q16643	Cluster: Drebrin	24	0.9	Simiiformes	314293
Q16654	UniRef90_Q16654	Cluster: [Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 4, mitochondrial	187	0.9	Tetrapoda	32523
Q16656	UniRef90_Q16656	Cluster: Nuclear respiratory factor 1	334	0.9	Gnathostomata	7776
Q16665	UniRef90_Q16665	Cluster: Hypoxia-inducible factor 1-alpha	104	0.9	Eutheria	9347
Q16666	UniRef90_Q16666	Cluster: Gamma-interferon-inducible protein 16	64	0.9	Catarrhini	9526
Q16678	UniRef90_Q16678	Cluster: Cytochrome P450 1B1	65	0.9	Simiiformes	314293
Q16698	UniRef90_Q16698	Cluster: 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial	57	0.9	Boreoeutheria	1437010
Q16719	UniRef90_Q16719	Cluster: Kynureninase	11	0.9	Simiiformes	314293
Q16740	UniRef90_Q16740	Cluster: ATP-dependent Clp protease proteolytic subunit, mitochondrial	28	0.9	Euarchontoglires	314146
Q16760	UniRef90_Q16760	Cluster: Diacylglycerol kinase delta	5	0.9	Homo sapiens	9606
Q16762	UniRef90_Q16762	Cluster: Thiosulfate sulfurtransferase	40	0.9	Boreoeutheria	1437010
Q16769	UniRef90_Q16769	Cluster: Glutaminyl-peptide cyclotransferase	9	0.9	Homininae	207598
Q16795	UniRef90_Q16795	Cluster: NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial	20	0.9	Hominoidea	314295
Q16799	UniRef90_Q16799	Cluster: Reticulon-1	51	0.9	Simiiformes	314293
Q16822	UniRef90_Q16822	Cluster: Phosphoenolpyruvate carboxykinase [GTP], mitochondrial	246	0.9	Eutheria	9347
Q16825	UniRef90_Q16825	Cluster: Tyrosine-protein phosphatase non-receptor type 21	63	0.9	Simiiformes	314293
Q16831	UniRef90_Q16831	Cluster: Uridine phosphorylase 1	48	0.9	Simiiformes	314293
E9PF18	UniRef90_Q16836-2	Cluster: Isoform 2 of Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial	25	0.9	Catarrhini	9526
Q16851	UniRef90_Q16851	Cluster: UTP--glucose-1-phosphate uridylyltransferase	114	0.9	Amniota	32524
Q16875	UniRef90_Q16875	Cluster: 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3	42	0.9	Euarchontoglires	314146
Q16881	UniRef90_Q16881	Cluster: Thioredoxin reductase 1, cytoplasmic	65	0.9	Primates	9443
Q16891	UniRef90_Q16891	Cluster: MICOS complex subunit MIC60	147	0.9	Eutheria	9347
Q1EHB4	UniRef90_Q1EHB4	Cluster: Sodium-coupled monocarboxylate transporter 2	77	0.9	Boreoeutheria	1437010
Q1KMD3	UniRef90_Q1KMD3	Cluster: Heterogeneous nuclear ribonucleoprotein U-like protein 2	33	0.9	Catarrhini	9526
Q1RLM6	UniRef90_Q1RLM6	Cluster: FBXL10 protein	1	0.9	Homo sapiens	9606
Q1RMZ1	UniRef90_Q1RMZ1	Cluster: S-adenosylmethionine sensor upstream of mTORC1	172	0.9	Tetrapoda	32523
Q27J81	UniRef90_Q27J81	Cluster: Inverted formin-2	84	0.9	Catarrhini	9526
Q29RF7	UniRef90_Q29RF7	Cluster: Sister chromatid cohesion protein PDS5 homolog A	232	0.9	Eutheria	9347
Q2KHM9	UniRef90_Q2KHM9	Cluster: Protein moonraker	83	0.9	Catarrhini	9526
Q2KHR3	UniRef90_Q2KHR3	Cluster: Glutamine and serine-rich protein 1	88	0.9	Boreoeutheria	1437010
Q2KHT3	UniRef90_Q2KHT3	Cluster: Protein CLEC16A	43	0.9	Simiiformes	314293
Q2M1Z3	UniRef90_Q2M1Z3	Cluster: Rho GTPase-activating protein 31	51	0.9	Simiiformes	314293
Q2M2Z5	UniRef90_Q2M2Z5	Cluster: Centrosomal protein kizuna	24	0.9	Hominoidea	314295
Q2M385	UniRef90_Q2M385	Cluster: Macrophage-expressed gene 1 protein	34	0.9	Simiiformes	314293
Q2M389	UniRef90_Q2M389	Cluster: WASH complex subunit 4	773	0.9	Amniota	32524
Q2M3G4	UniRef90_Q2M3G4	Cluster: Protein Shroom1	33	0.9	Catarrhini	9526
Q2M3W8	UniRef90_Q2M3W8	Cluster: Zinc finger protein 181	133	0.9	Simiiformes	314293
Q2NL82	UniRef90_Q2NL82	Cluster: Pre-rRNA-processing protein TSR1 homolog	44	0.9	Simiiformes	314293
Q2NL98	UniRef90_Q2NL98	Cluster: Vimentin-type intermediate filament-associated coiled-coil protein	28	0.9	Primates	9443
Q2PZI1	UniRef90_Q2PZI1	Cluster: Probable C-mannosyltransferase DPY19L1	31	0.9	Boreoeutheria	1437010
Q2TAC2	UniRef90_Q2TAC2	Cluster: Coiled-coil domain-containing protein 57	5	0.9	Hominoidea	314295
Q2TAL5	UniRef90_Q2TAL5	Cluster: Smoothelin-like protein 2	65	0.9	Simiiformes	314293
Q2TAL8	UniRef90_Q2TAL8	Cluster: Transcriptional regulator QRICH1	23	0.9	Eutheria	9347
Q2TAY7	UniRef90_Q2TAY7	Cluster: WD40 repeat-containing protein SMU1	650	0.9	Vertebrata	7742
Q2TAZ0	UniRef90_Q2TAZ0	Cluster: Autophagy-related protein 2 homolog A	1	0.9	Homo sapiens	9606
Q2TB10	UniRef90_Q2TB10	Cluster: Zinc finger protein 800	126	0.9	Boreoeutheria	1437010
Q2TB18	UniRef90_Q2TB18	Cluster: Protein asteroid homolog 1	57	0.9	Simiiformes	314293
Q2TB90	UniRef90_Q2TB90	Cluster: Hexokinase HKDC1	80	0.9	Eutheria	9347
Q30154	UniRef90_Q30154	Cluster: HLA class II histocompatibility antigen, DR beta 5 chain	82	0.9	Primates	9443
Q30201	UniRef90_Q30201	Cluster: Hereditary hemochromatosis protein	110	0.9	Simiiformes	314293
Q32MH5	UniRef90_Q32MH5	Cluster: Atos homolog protein A	71	0.9	Simiiformes	314293
Q32MZ4	UniRef90_Q32MZ4	Cluster: Leucine-rich repeat flightless-interacting protein 1	26	0.9	Catarrhini	9526
Q32P28	UniRef90_Q32P28	Cluster: Prolyl 3-hydroxylase 1	221	0.9	Eutheria	9347
Q32P44	UniRef90_Q32P44	Cluster: Echinoderm microtubule-associated protein-like 3	58	0.9	Euarchontoglires	314146
Q32P51	UniRef90_Q32P51	Cluster: Heterogeneous nuclear ribonucleoprotein A1-like 2	7	0.9	Boreoeutheria	1437010
Q3B7T1	UniRef90_Q3B7T1	Cluster: Erythroid differentiation-related factor 1	16	0.9	Euarchontoglires	314146
Q3B820	UniRef90_Q3B820	Cluster: Protein FAM161A	32	0.9	Catarrhini	9526
Q3BBV0	UniRef90_Q3BBV0	Cluster: Neuroblastoma breakpoint family member 1	1	0.9	Homo sapiens	9606
Q3KNS1	UniRef90_Q3KNS1	Cluster: Patched domain-containing protein 3	22	0.9	Catarrhini	9526
Q3KNW1	UniRef90_Q3KNW1	Cluster: Zinc finger protein SNAI3	23	0.9	Simiiformes	314293
Q3KP31	UniRef90_Q3KP31	Cluster: Zinc finger protein 791	63	0.9	Primates	9443
Q3L8U1	UniRef90_Q3L8U1	Cluster: Chromodomain-helicase-DNA-binding protein 9	207	0.9	Eutheria	9347
Q3LFD5	UniRef90_Q3LFD5	Cluster: Putative ubiquitin carboxyl-terminal hydrolase 41	2	0.9	Homininae	207598
Q3LIF1	UniRef90_Q3LIF1	Cluster: NOGO-A (Fragment)	2	0.9	Homo sapiens	9606
Q3MIN7	UniRef90_Q3MIN7	Cluster: Ral guanine nucleotide dissociation stimulator-like 3	77	0.9	Simiiformes	314293
Q3MJ13	UniRef90_Q3MJ13	Cluster: WD repeat-containing protein 72	59	0.9	Catarrhini	9526
Q3MJ40	UniRef90_Q3MJ40	Cluster: Putative coiled-coil domain-containing protein 144B	9	0.9	Hominidae	9604
Q3SXM5	UniRef90_Q3SXM5	Cluster: Inactive hydroxysteroid dehydrogenase-like protein 1	52	0.9	Boreoeutheria	1437010
Q3SXY8	UniRef90_Q3SXY8	Cluster: ADP-ribosylation factor-like protein 13B	87	0.9	Simiiformes	314293
Q9NTU6	UniRef90_Q3SYA9	Cluster: Putative POM121-like protein 1	7	0.9	Homininae	207598
Q3SYG4	UniRef90_Q3SYG4	Cluster: Protein PTHB1	311	0.9	Eutheria	9347
Q3YBM2	UniRef90_Q3YBM2	Cluster: Transmembrane protein 176B	13	0.9	Hominidae	9604
Q3YBR2	UniRef90_Q3YBR2	Cluster: Transforming growth factor beta regulator 1	42	0.9	Eutheria	9347
Q3ZCQ8	UniRef90_Q3ZCQ8	Cluster: Mitochondrial import inner membrane translocase subunit TIM50	52	0.9	Boreoeutheria	1437010
Q494U1	UniRef90_Q494U1	Cluster: Pleckstrin homology domain-containing family N member 1	47	0.9	Catarrhini	9526
Q495A1	UniRef90_Q495A1	Cluster: T-cell immunoreceptor with Ig and ITIM domains	43	0.9	Catarrhini	9526
Q495C1	UniRef90_Q495C1	Cluster: Probable E3 SUMO-protein ligase RNF212	11	0.9	Homininae	207598
Q495M3	UniRef90_Q495M3	Cluster: Proton-coupled amino acid transporter 2	39	0.9	Simiiformes	314293
Q495Z4	UniRef90_Q495Z4	Cluster: Putative uncharacterized protein ASB16-AS1	7	0.9	Hominidae	9604
Q9Z2I6	UniRef90_Q496J9	Cluster: Synaptic vesicle glycoprotein 2C	86	0.9	Amniota	32524
Q49A13	UniRef90_Q49A13	Cluster: ZNF800 protein	1	0.9	Homo sapiens	9606
Q49A26	UniRef90_Q49A26	Cluster: Cytokine-like nuclear factor N-PAC	734	0.9	Tetrapoda	32523
Q49A88	UniRef90_Q49A88	Cluster: Coiled-coil domain-containing protein 14	61	0.9	Catarrhini	9526
Q49AG3	UniRef90_Q49AG3	Cluster: Zinc finger BED domain-containing protein 5	70	0.9	Eutheria	9347
Q49AN9	UniRef90_Q49AN9	Cluster: Small nuclear ribonucleoprotein G	19	0.9	Tetrapoda	32523
Q4ADV7	UniRef90_Q4ADV7	Cluster: Guanine nucleotide exchange factor subunit RIC1	211	0.9	Eutheria	9347
Q4FZB7	UniRef90_Q4FZB7	Cluster: Histone-lysine N-methyltransferase KMT5B	61	0.9	Boreoeutheria	1437010
Q4G0J3	UniRef90_Q4G0J3	Cluster: La-related protein 7	72	0.9	Euarchontoglires	314146
Q4G0N4	UniRef90_Q4G0N4	Cluster: NAD kinase 2, mitochondrial	96	0.9	Eutheria	9347
Q4G0N8	UniRef90_Q4G0N8	Cluster: Sodium/hydrogen exchanger 10	30	0.9	Hominoidea	314295
Q4J6C6	UniRef90_Q4J6C6	Cluster: Prolyl endopeptidase-like	366	0.9	Eutheria	9347
Q4KMQ2	UniRef90_Q4KMQ2	Cluster: Anoctamin-6	89	0.9	Euarchontoglires	314146
Q4L180	UniRef90_Q4L180	Cluster: Filamin A-interacting protein 1-like	127	0.9	Eutheria	9347
Q4LDE5	UniRef90_Q4LDE5	Cluster: Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1	51	0.9	Catarrhini	9526
Q4LE39	UniRef90_Q4LE39	Cluster: AT-rich interactive domain-containing protein 4B	9	0.9	Euarchontoglires	314146
Q4V328	UniRef90_Q4V328	Cluster: GRIP1-associated protein 1	109	0.9	Boreoeutheria	1437010
Q4VX76	UniRef90_Q4VX76	Cluster: Synaptotagmin-like protein 3	49	0.9	Simiiformes	314293
Q504Q3	UniRef90_Q504Q3	Cluster: PAN2-PAN3 deadenylation complex catalytic subunit PAN2	129	0.9	Eutheria	9347
Q52LD8	UniRef90_Q52LD8	Cluster: Raftlin-2	63	0.9	Primates	9443
Q52LW3	UniRef90_Q52LW3	Cluster: Rho GTPase-activating protein 29	16	0.9	Hominoidea	314295
Q53EL6	UniRef90_Q53EL6	Cluster: Programmed cell death protein 4	279	0.9	Mammalia	40674
Q53EM3	UniRef90_Q53EM3	Cluster: Krueppel-related zinc finger protein 1 (HKR1 protein) variant (Fragment)	4	0.9	Homo sapiens	9606
Q53EP0	UniRef90_Q53EP0	Cluster: Fibronectin type III domain-containing protein 3B	266	0.9	Eutheria	9347
Q53EU6	UniRef90_Q53EU6	Cluster: Glycerol-3-phosphate acyltransferase 3	34	0.9	Eutheria	9347
Q53F19	UniRef90_Q53F19	Cluster: Nuclear cap-binding protein subunit 3	72	0.9	Boreoeutheria	1437010
Q53G59	UniRef90_Q53G59	Cluster: Kelch-like protein 12	20	0.9	Boreoeutheria	1437010
Q53GL0	UniRef90_Q53GL0	Cluster: Pleckstrin homology domain-containing family O member 1	29	0.9	Primates	9443
Q53GL7	UniRef90_Q53GL7	Cluster: Protein mono-ADP-ribosyltransferase PARP10	34	0.9	Catarrhini	9526
Q53GQ0	UniRef90_Q53GQ0	Cluster: Very-long-chain 3-oxoacyl-CoA reductase	26	0.9	cellular organisms	131567
Q53GS7	UniRef90_Q53GS7	Cluster: mRNA export factor GLE1	31	0.9	Simiiformes	314293
Q53H12	UniRef90_Q53H12	Cluster: Acylglycerol kinase, mitochondrial	37	0.9	Catarrhini	9526
Q53H80	UniRef90_Q53H80	Cluster: Akirin-2	46	0.9	Eutheria	9347
Q53HC0	UniRef90_Q53HC0	Cluster: Coiled-coil domain-containing protein 92	50	0.9	Simiiformes	314293
Q53HC5	UniRef90_Q53HC5	Cluster: Kelch-like protein 26	58	0.9	Simiiformes	314293
Q53R41	UniRef90_Q53R41	Cluster: FAST kinase domain-containing protein 1, mitochondrial	40	0.9	Hominoidea	314295
Q53SF7	UniRef90_Q53SF7	Cluster: Cordon-bleu protein-like 1	38	0.9	Simiiformes	314293
Q53TN4	UniRef90_Q53TN4	Cluster: Plasma membrane ascorbate-dependent reductase CYBRD1	30	0.9	Catarrhini	9526
Q562R1	UniRef90_Q562R1	Cluster: Beta-actin-like protein 2	7	0.9	Catarrhini	9526
Q56P03	UniRef90_Q56P03	Cluster: E2F-associated phosphoprotein	19	0.9	Boreoeutheria	1437010
Q56VL3	UniRef90_Q56VL3	Cluster: OCIA domain-containing protein 2	30	0.9	Simiiformes	314293
Q58EX2	UniRef90_Q58EX2	Cluster: Protein sidekick-2	204	0.9	Tetrapoda	32523
Q58F05	UniRef90_Q58F05	Cluster: NARG1 protein (Fragment)	2	0.9	Euarchontoglires	314146
Q58F08	UniRef90_Q58F08	Cluster: RBR-type E3 ubiquitin transferase (Fragment)	2	0.9	Euarchontoglires	314146
Q58F21	UniRef90_Q58F21	Cluster: Bromodomain testis-specific protein	105	0.9	Catarrhini	9526
Q58WW2	UniRef90_Q58WW2	Cluster: DDB1- and CUL4-associated factor 6	399	0.9	Boreoeutheria	1437010
Q59EG5	UniRef90_Q59EG5	Cluster: beta-mannosidase (Fragment)	1	0.9	Homo sapiens	9606
Q59F13	UniRef90_Q59F13	Cluster: Cat eye syndrome critical region protein 1 isoform a variant (Fragment)	1	0.9	Homo sapiens	9606
Q59F48	UniRef90_Q59F48	Cluster: Deoxyribonuclease I-like 3 variant (Fragment)	1	0.9	Homo sapiens	9606
Q59FQ0	UniRef90_Q59FQ0	Cluster: Ras-related C3 botulinum toxin substrate 1 isoform Rac1b variant (Fragment)	1	0.9	Homo sapiens	9606
Q59G54	UniRef90_Q59G54	Cluster: Bromodomain adjacent to zinc finger domain, 1A isoform b variant (Fragment)	1	0.9	Homo sapiens	9606
