From	Cluster ID	Cluster Name	Size	Identity	Common taxon	Common taxon ID
P24664	UniRef50_P24664	Cluster: Trypsin	15	0.5	Pseudonocardiaceae	2070
A0A6L7H494	UniRef50_P25052	Cluster: Aminopyrimidine aminohydrolase	1479	0.5	root	1
Q8D0I3	UniRef50_P25081	Cluster: Mannose-6-phosphate isomerase	2501	0.5	Bacteria	2
Q8D0S1	UniRef50_P25253	Cluster: Outer membrane protein X	1676	0.5	root	1
Q81LS0	UniRef50_P25499	Cluster: Heat-inducible transcription repressor HrcA	1560	0.5	Bacteria	2
A0A4Y1W8Y6	UniRef50_P25516	Cluster: Aconitate hydratase A	2343	0.5	root	1
A0A2U2H272	UniRef50_P25524	Cluster: Cytosine deaminase	10852	0.5	root	1
A0A5P8YDA8	UniRef50_P25534	Cluster: 2-octaprenyl-6-methoxyphenol hydroxylase	5838	0.5	root	1
A0A3N4BC87	UniRef50_P25539	Cluster: Riboflavin biosynthesis protein RibD	4538	0.5	root	1
A0A5P8YAM6	UniRef50_P25718	Cluster: Periplasmic alpha-amylase	7415	0.5	root	1
Q81WF4	UniRef50_P25996	Cluster: Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit	2721	0.5	root	1
Q7CGI0	UniRef50_P26648	Cluster: Cell division protein FtsP	3764	0.5	root	1
O84449	UniRef50_P26756	Cluster: Sulfur-rich protein, serovar C	36	0.5	Chlamydia	810
A0A6L7HB35	UniRef50_P26899	Cluster: Aspartate ammonia-lyase	4528	0.5	root	1
P26926	UniRef50_P26926	Cluster: Chaperone protein caf1M	32	0.5	Enterobacterales	91347
P28808	UniRef50_P26993	Cluster: HTH-type transcriptional regulator ExsA	520	0.5	Gammaproteobacteria	1236
Q8ZJ02	UniRef50_P27030	Cluster: Rhamnulokinase	5432	0.5	root	1
A0A5P8YE16	UniRef50_P27296	Cluster: ATP-dependent DNA helicase DinG	6076	0.5	root	1
O68704	UniRef50_P27474	Cluster: Protein YopQ	39	0.5	Yersiniaceae	1903411
Q8D1K2	UniRef50_P27833	Cluster: dTDP-4-amino-4,6-dideoxygalactose transaminase	3766	0.5	root	1
Q8D1J6	UniRef50_P27848	Cluster: Pyridoxal phosphate phosphatase YigL	2918	0.5	root	1
A0A2S9PI91	UniRef50_P28246	Cluster: Bicyclomycin resistance protein	3986	0.5	root	1
A0A6L7HGT9	UniRef50_P28264	Cluster: Cell division protein FtsA	2139	0.5	root	1
Q5NI89	UniRef50_P28354	Cluster: Lysine--tRNA ligase	4135	0.5	root	1
Q81LA9	UniRef50_P28619	Cluster: Ribonuclease PH	2291	0.5	root	1
A0A6L8PXB2	UniRef50_P28753	Cluster: Uncharacterized protein in sodM 3'region (Fragment)	1077	0.5	Bacteria	2
A0A5P8YBY1	UniRef50_P28903	Cluster: Anaerobic ribonucleoside-triphosphate reductase	3541	0.5	root	1
A0A5P8YJY7	UniRef50_P28904	Cluster: Trehalose-6-phosphate hydrolase	6929	0.5	root	1
A0A0H2W4Y2	UniRef50_P29013	Cluster: Uncharacterized protein YcgB	11837	0.5	root	1
Q7CHI5	UniRef50_P29018	Cluster: Glutathione/L-cysteine transport system ATP-binding/permease protein CydD	9120	0.5	root	1
Q81S27	UniRef50_P29107	Cluster: Ketol-acid reductoisomerase (NADP(+))	9780	0.5	root	1
Q8Z9U7	UniRef50_P29440	Cluster: Chromosomal replication initiator protein DnaA	1226	0.5	root	1
Q81JI9	UniRef50_P29726	Cluster: Adenylosuccinate synthetase	7555	0.5	root	1
Q8D1B7	UniRef50_P30011	Cluster: Nicotinate-nucleotide pyrophosphorylase [carboxylating]	3510	0.5	root	1
A0A380PKY3	UniRef50_P30177	Cluster: Uncharacterized protein YbiB	4353	0.5	root	1
Q81UM1	UniRef50_P30266	Cluster: Catalase	2219	0.5	cellular organisms	131567
A0A2U2H0M0	UniRef50_P30329	Cluster: Arsenical pump membrane protein	2127	0.5	root	1
Q8D033	UniRef50_P30860	Cluster: ABC transporter arginine-binding protein 1	2952	0.5	root	1
Q8D0B2	UniRef50_P31068	Cluster: Flagellar assembly protein FliH	2884	0.5	root	1
Q81SW0	UniRef50_P31113	Cluster: Demethylmenaquinone methyltransferase	3460	0.5	root	1
Q7CLC8	UniRef50_P31140	Cluster: Glycerol uptake facilitator protein	1375	0.5	root	1
A0A3N4BJ32	UniRef50_P31467	Cluster: 6-phosphogluconate phosphatase	2966	0.5	root	1
P31491	UniRef50_P31491	Cluster: YopE regulator	28	0.5	Yersinia	629
P31493	UniRef50_P31493	Cluster: Outer membrane virulence protein YopE	41	0.5	Enterobacterales	91347
Q56990	UniRef50_P31517	Cluster: Hemin transport protein HemS	3779	0.5	root	1
P31522	UniRef50_P31522	Cluster: pH 6 antigen	45	0.5	Bacteria	2
P31527	UniRef50_P31527	Cluster: Outer membrane usher protein PsaC	147	0.5	Enterobacterales	91347
Q8ZGY3	UniRef50_P31767	Cluster: Galactokinase	2238	0.5	Bacteria	2
Q8CZJ8	UniRef50_P31776	Cluster: Penicillin-binding protein 1A	403	0.5	Gammaproteobacteria	1236
Q9ZC63	UniRef50_P31801	Cluster: Sodium-potassium/proton antiporter ChaA	2833	0.5	root	1
P13128	UniRef50_P31830	Cluster: Seeligeriolysin	305	0.5	Bacteria	2
Q8CZM3	UniRef50_P32131	Cluster: Oxygen-independent coproporphyrinogen III oxidase	5464	0.5	root	1
Q81U22	UniRef50_P32396	Cluster: Coproporphyrin III ferrochelatase	4618	0.5	root	1
Q8ZJF3	UniRef50_P32662	Cluster: Phosphoglycolate phosphatase	3484	0.5	root	1
Q8CZM8	UniRef50_P32670	Cluster: Multiphosphoryl transfer protein 2	4319	0.5	root	1
Q8D1N2	UniRef50_P32703	Cluster: Uncharacterized Na(+)/H(+) exchanger YjcE	2187	0.5	root	1
A0A6L8P543	UniRef50_P32730	Cluster: Uncharacterized protein YlxP	895	0.5	Bacteria	2
A0A380PMV7	UniRef50_P33029	Cluster: Uncharacterized oxidoreductase YeiQ	10935	0.5	root	1
Q81SL2	UniRef50_P33189	Cluster: Uncharacterized aminotransferase YhxA	2255	0.5	Bacteria	2
A0A6L7H8V8	UniRef50_P33231	Cluster: L-lactate permease	7881	0.5	root	1
A0A2U2GXG2	UniRef50_P33235	Cluster: Flagellar hook-associated protein 1	3931	0.5	root	1
Q8ZGV2	UniRef50_P33371	Cluster: tRNA-dihydrouridine(16) synthase	5828	0.5	root	1
Q6XVY7	UniRef50_P33548	Cluster: Protein IpgB	51	0.5	Enterobacterales	91347
A0A0H2WJE4	UniRef50_P33570	Cluster: Transketolase 2	17670	0.5	root	1
Q74Q56	UniRef50_P33595	Cluster: HTH-type transcriptional regulator SgrR	4754	0.5	root	1
A0A098SGG9	UniRef50_P33602	Cluster: NADH-quinone oxidoreductase subunit G	6204	0.5	root	1
Q8CZJ9	UniRef50_P33650	Cluster: Fe(2+) transporter FeoB	2156	0.5	root	1
Q0WHD7	UniRef50_P33913	Cluster: Uncharacterized protein YejA	4792	0.5	root	1
A0A380PNP6	UniRef50_P33919	Cluster: Putative DNA repair helicase RadD	8566	0.5	root	1
P01552	UniRef50_P34071	Cluster: Enterotoxin type C-2	169	0.5	root	1
P35829	UniRef50_P35829	Cluster: S-layer protein	268	0.5	Bacilli	91061
Q8D166	UniRef50_P36267	Cluster: Glutathione hydrolase proenzyme	5278	0.5	cellular organisms	131567
Q8D048	UniRef50_P36566	Cluster: tRNA 5-carboxymethoxyuridine methyltransferase	1951	0.5	Bacteria	2
Q8ZBK0	UniRef50_P36649	Cluster: Multicopper oxidase CueO	6773	0.5	root	1
Q7CL81	UniRef50_P36672	Cluster: PTS system trehalose-specific EIIBC component	5429	0.5	root	1
A0A2U2H2G3	UniRef50_P36673	Cluster: HTH-type transcriptional regulator TreR	2813	0.5	root	1
A0A5P8YHP9	UniRef50_P36928	Cluster: Uncharacterized chaperone protein YegD	7508	0.5	cellular organisms	131567
Q8D111	UniRef50_P36938	Cluster: Phosphoglucomutase	4804	0.5	root	1
A0A0E1NWR6	UniRef50_P37127	Cluster: Putative oxidoreductase AegA	8358	0.5	root	1
Q8D1E6	UniRef50_P37148	Cluster: UPF0716 protein FxsA (Fragment)	659	0.5	Bacteria	2
A0A5P8YD17	UniRef50_P37177	Cluster: Phosphoenolpyruvate-dependent phosphotransferase system	4196	0.5	cellular organisms	131567
A0A380PCV3	UniRef50_P37348	Cluster: UPF0759 protein YecE	3583	0.5	root	1
Q8D1D2	UniRef50_P37430	Cluster: Transcription termination/antitermination protein NusA	3819	0.5	root	1
Q8ZAF1	UniRef50_P37458	Cluster: Probable ECA polymerase	3860	0.5	root	1
A0A6L8Q2B7	UniRef50_P37469	Cluster: Replicative DNA helicase	1359	0.5	Bacteria	2
A0A6H3ACA2	UniRef50_P37474	Cluster: Transcription-repair-coupling factor	2030	0.5	Bacteria	2
Q81VX8	UniRef50_P37475	Cluster: Stage II sporulation protein E	2073	0.5	Bacteria	2
A0A2B6C5D2	UniRef50_P37478	Cluster: Transcriptional regulatory protein WalR	4167	0.5	root	1
O14027	UniRef50_P37527	Cluster: Pyridoxal 5'-phosphate synthase subunit PdxS	8482	0.5	root	1
Q81VX4	UniRef50_P37564	Cluster: Type III pantothenate kinase	2290	0.5	root	1
A0A0F7R9M2	UniRef50_P37567	Cluster: Probable tRNA-dihydrouridine synthase 1	4870	0.5	root	1
Q0WED3	UniRef50_P37597	Cluster: Inner membrane transport protein YdhC	5154	0.5	root	1
Q8D1J4	UniRef50_P37619	Cluster: Queuosine precursor transporter	4313	0.5	root	1
A0A5P8YAL1	UniRef50_P37661	Cluster: Kdo(2)-lipid A phosphoethanolamine 7''-transferase	3946	0.5	root	1
A0A2S9PME1	UniRef50_P37679	Cluster: Putative L-ribulose-5-phosphate 3-epimerase SgbU	4476	0.5	root	1
A0A6L8P2Z7	UniRef50_P37872	Cluster: Uncharacterized protein YbxB	1477	0.5	Bacteria	2
A0A6L7HN52	UniRef50_P37875	Cluster: Stage V sporulation protein R	2500	0.5	Bacteria	2
Q0WDR7	UniRef50_P37902	Cluster: Glutamate/aspartate import solute-binding protein	3984	0.5	root	1
S5E3C4	UniRef50_P37925	Cluster: Type 1 fimbrin D-mannose specific adhesin	1528	0.5	cellular organisms	131567
A0A6L7GZX4	UniRef50_P37941	Cluster: 2-oxoisovalerate dehydrogenase subunit beta	3547	0.5	root	1
Q8ZBN6	UniRef50_P38038	Cluster: Sulfite reductase [NADPH] flavoprotein alpha-component	6965	0.5	root	1
Q8ZIL5	UniRef50_P38098	Cluster: Carbamoyl-phosphate synthase small chain	3429	0.5	root	1
A0A5P8YGB3	UniRef50_P38448	Cluster: KHG/KDPG aldolase	184	0.5	cellular organisms	131567
P38507	UniRef50_P38507	Cluster: Immunoglobulin G-binding protein A	145	0.5	Bacteria	2
A0A6L7GYG4	UniRef50_P39062	Cluster: Acetyl-coenzyme A synthetase	4256	0.5	root	1
Q81K82	UniRef50_P39118	Cluster: 1,4-alpha-glucan branching enzyme GlgB	1395	0.5	cellular organisms	131567
Q81K85	UniRef50_P39125	Cluster: Glycogen synthase	1682	0.5	Bacteria	2
A0A5P8YBL8	UniRef50_P39285	Cluster: Miniconductance mechanosensitive channel MscM	6631	0.5	root	1
A0A5P8YCB0	UniRef50_P39298	Cluster: Esterase YjfP	3085	0.5	root	1
A0A5P8YB32	UniRef50_P39325	Cluster: Galactofuranose-binding protein YtfQ	3818	0.5	root	1
A0A5P8YAU6	UniRef50_P39328	Cluster: Galactofuranose transporter permease protein YtfT	3488	0.5	root	1
A0A454XXH7	UniRef50_P39342	Cluster: Uncharacterized protein YjgR	5895	0.5	root	1
A0A6L8NZ61	UniRef50_P39396	Cluster: Pyruvate/proton symporter BtsT	16233	0.5	root	1
A0A5P8YKG0	UniRef50_P39407	Cluster: Uncharacterized protein YjjU	2617	0.5	root	1
A0A6L7H2S6	UniRef50_P39582	Cluster: 1,4-dihydroxy-2-naphthoate octaprenyltransferase	2104	0.5	root	1
A0A6L8PPD1	UniRef50_P39606	Cluster: Uncharacterized protein YwcH	1721	0.5	cellular organisms	131567
A0A6H3A7A0	UniRef50_P39610	Cluster: Pyridoxine kinase	1274	0.5	root	1
Q81X77	UniRef50_P39773	Cluster: 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	1236	0.5	root	1
Q81P27	UniRef50_P39821	Cluster: Gamma-glutamyl phosphate reductase	2980	0.5	root	1
P40136	UniRef50_P40136	Cluster: Calmodulin-sensitive adenylate cyclase	30	0.5	Bacillaceae	186817
Q7ARI8	UniRef50_P40290	Cluster: Type 3 secretion system ATPase	1546	0.5	root	1
O30878	UniRef50_P40294	Cluster: Yop proteins translocation protein O	24	0.5	Gammaproteobacteria	1236
Q81VJ7	UniRef50_P40420	Cluster: Glucose uptake protein GlcU	1410	0.5	Bacteria	2
Q81VQ2	UniRef50_P40735	Cluster: Energy-coupling factor transporter ATP-binding protein EcfA1	2218	0.5	root	1
Q0WBF9	UniRef50_P41121	Cluster: Polyribonucleotide nucleotidyltransferase	4779	0.5	root	1
A0A2P0HDE6	UniRef50_P42175	Cluster: Nitrate reductase alpha chain	6178	0.5	root	1
A0A2P0HDJ9	UniRef50_P42176	Cluster: Nitrate reductase beta chain	7861	0.5	root	1
A0A6L7HD93	UniRef50_P42246	Cluster: Uncharacterized ABC transporter ATP-binding protein YcbN	1048	0.5	Bacteria	2
A0A3N4BGG1	UniRef50_P42270	Cluster: 2-oxo-hept-4-ene-1,7-dioate hydratase	5454	0.5	root	1
A0A6L8PU59	UniRef50_P42314	Cluster: Uncharacterized transporter YxjC	2367	0.5	cellular organisms	131567
A0A5P8YDK8	UniRef50_P42321	Cluster: Catalase	11829	0.5	root	1
Q81QB6	UniRef50_P42412	Cluster: Malonate-semialdehyde dehydrogenase	5180	0.5	cellular organisms	131567
Q81QB5	UniRef50_P42415	Cluster: 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase	956	0.5	Bacteria	2
A0A0F7R7N1	UniRef50_P42425	Cluster: Lon protease 2	1050	0.5	root	1
A0A3N4BUB9	UniRef50_P42604	Cluster: Altronate dehydratase	6578	0.5	root	1
Q8D1R8	UniRef50_P42620	Cluster: Glutathionyl-hydroquinone reductase YqjG	5943	0.5	root	1
P42713	UniRef50_P42713	Cluster: Yop proteins translocation protein Q	32	0.5	Gammaproteobacteria	1236
P69992	UniRef50_P42871	Cluster: Urease accessory protein UreG	115	0.5	Gammaproteobacteria	1236
Q81NT0	UniRef50_P42963	Cluster: 5-oxoprolinase subunit A	3122	0.5	root	1
A0A4Y1W1K3	UniRef50_P42978	Cluster: UPF0750 membrane protein YpjC	1766	0.5	Bacteria	2
Q5NIJ9	UniRef50_P43312	Cluster: Superoxide dismutase [Fe]	2415	0.5	root	1
Q8D053	UniRef50_P43671	Cluster: Intermembrane transport protein PqiB	3096	0.5	cellular organisms	131567
Q8D052	UniRef50_P43672	Cluster: ATP-binding protein Uup	8321	0.5	root	1
Q8Z9U2	UniRef50_P43730	Cluster: tRNA modification GTPase MnmE	6826	0.5	root	1
A0A5P8YCM5	UniRef50_P43784	Cluster: Dihydrolipoyl dehydrogenase	1040	0.5	root	1
A0A5P8YGL8	UniRef50_P43788	Cluster: Thioredoxin reductase	7078	0.5	root	1
A0A0H2W4P6	UniRef50_P43790	Cluster: Large ribosomal RNA subunit accumulation protein YceD	1909	0.5	root	1
Q8ZJM6	UniRef50_P43798	Cluster: Glycerol-3-phosphate dehydrogenase [NAD(P)+]	6110	0.5	root	1
Q5NGR3	UniRef50_P43803	Cluster: Protein translocase subunit SecA	9259	0.5	root	1
Q8ZIX3	UniRef50_P43826	Cluster: Elongation factor P--(R)-beta-lysine ligase	5079	0.5	root	1
Q8ZCR1	UniRef50_P43844	Cluster: Serine hydroxymethyltransferase	5093	0.5	root	1
Q5NIA8	UniRef50_P43917	Cluster: Peptide chain release factor 1	8290	0.5	root	1
A0A5P8YFJ9	UniRef50_P43924	Cluster: Pyruvate kinase	2278	0.5	root	1
Q8ZJB3	UniRef50_P43925	Cluster: Elongation factor G	3675	0.5	root	1
Q8ZFW5	UniRef50_P44117	Cluster: UPF0265 protein HI_1168	626	0.5	cellular organisms	131567
Q8ZBC2	UniRef50_P44323	Cluster: Translation initiation factor IF-2	1773	0.5	root	1
Q8D050	UniRef50_P44425	Cluster: Aspartate aminotransferase	3641	0.5	root	1
A0A3N4B5A5	UniRef50_P44446	Cluster: Putative long-chain-fatty-acid--CoA ligase	3736	0.5	Pseudomonadota	1224
A0A5P8YK51	UniRef50_P44474	Cluster: Cell shape-determining protein MreB	10234	0.5	root	1
Q5NHT8	UniRef50_P44516	Cluster: Chaperone protein HtpG	1890	0.5	cellular organisms	131567
Q8D171	UniRef50_P44550	Cluster: FAD:protein FMN transferase	468	0.5	Pseudomonadota	1224
A0A2S9PGH2	UniRef50_P44556	Cluster: S-formylglutathione hydrolase	1816	0.5	root	1
A0A2S9PHG8	UniRef50_P44635	Cluster: Dihydroneopterin triphosphate diphosphatase	1092	0.5	root	1
A0A2U2GZV9	UniRef50_P44740	Cluster: tRNA (adenine(37)-N6)-methyltransferase	1621	0.5	cellular organisms	131567
A0A5P8YCU1	UniRef50_P44916	Cluster: Octaprenyl diphosphate synthase	1733	0.5	root	1
Q8GBX8	UniRef50_P44935	Cluster: Outer membrane protein assembly factor BamA	679	0.5	Gammaproteobacteria	1236
A0A3N4AWJ5	UniRef50_P45031	Cluster: Intermembrane phospholipid transport system ATP-binding protein MlaF	6437	0.5	root	1
Q8ZIE8	UniRef50_P45066	Cluster: UDP-N-acetylmuramate--L-alanine ligase	8369	0.5	root	1
Q0WAW4	UniRef50_P45077	Cluster: Metalloprotease PmbA homolog	5200	0.5	root	1
Q8D1B3	UniRef50_P45078	Cluster: Hypoxanthine phosphoribosyltransferase	2047	0.5	root	1
Q8ZGA1	UniRef50_P45185	Cluster: Chromosome partition protein MukF	4323	0.5	cellular organisms	131567
P45285	UniRef50_P45285	Cluster: Peptide transport periplasmic protein SapA	449	0.5	Gammaproteobacteria	1236
Q7CH75	UniRef50_P45295	Cluster: Quinone-dependent D-lactate dehydrogenase	4639	0.5	root	1
A0A2U2GZH9	UniRef50_P45537	Cluster: Uncharacterized protein YhfK	4187	0.5	root	1
Q8D080	UniRef50_P45579	Cluster: Hydroxycarboxylate dehydrogenase A	2040	0.5	root	1
A0A6L7H165	UniRef50_P45694	Cluster: Transketolase	2715	0.5	Bacteria	2
Q81YT1	UniRef50_P45742	Cluster: Stress response UPF0229 protein YhbH	2606	0.5	Bacteria	2
A0A6H3AND8	UniRef50_P45855	Cluster: Acetyl-CoA acetyltransferase	280	0.5	Bacteria	2
A0A3N4B6L0	UniRef50_P45861	Cluster: Uncharacterized ABC transporter ATP-binding protein YwjA	6651	0.5	root	1
A0A6L8P4D1	UniRef50_P45866	Cluster: Probable iron-sulfur-binding oxidoreductase FadF	3380	0.5	Bacteria	2
Q81S70	UniRef50_P45868	Cluster: NAD-dependent malic enzyme 2	2687	0.5	root	1
A0A6L7HEE0	UniRef50_P46343	Cluster: PhoH-like protein	7014	0.5	root	1
Q81ME0	UniRef50_P46353	Cluster: Phosphopentomutase	5635	0.5	root	1
P46359	UniRef50_P46359	Cluster: Pesticin receptor	1559	0.5	Bacteria	2
Q7CIS2	UniRef50_P46456	Cluster: HTH-type transcriptional repressor PurR	2709	0.5	root	1
Q81JT7	UniRef50_P46906	Cluster: Arginine--tRNA ligase	3256	0.5	root	1
Q81SW8	UniRef50_P46919	Cluster: Glycerol-3-phosphate dehydrogenase [NAD(P)+]	2903	0.5	root	1
Q5NI93	UniRef50_P47204	Cluster: Cell division protein FtsZ	3153	0.5	root	1
P0A6F9	UniRef50_P48228	Cluster: Co-chaperonin GroES	1136	0.5	root	1
A0A3N4B635	UniRef50_P48633	Cluster: High-molecular-weight protein 2	2530	0.5	root	1
Q6V4L9	UniRef50_P49054	Cluster: Plasminogen-binding group A streptococcal M-like protein PAM (Fragment)	486	0.5	Streptococcus	1301
A0A6H3AJG2	UniRef50_P49782	Cluster: Stage III sporulation protein AE	1597	0.5	Bacteria	2
A0A6L8Q1C1	UniRef50_P49787	Cluster: Biotin carboxylase 1	1040	0.5	cellular organisms	131567
Q6V4K9	UniRef50_P50468	Cluster: M protein, serotype 2.1	172	0.5	Streptococcus pyogenes	1314
Q5NFV6	UniRef50_P50511	Cluster: RNA polymerase sigma factor RpoH	3119	0.5	root	1
A0A6L7HNT3	UniRef50_P50736	Cluster: Bacilliredoxin reductase Bdr	1714	0.5	Bacteria	2
Q81SW9	UniRef50_P50743	Cluster: GTPase Der	5142	0.5	root	1
A0A6L8PK55	UniRef50_P50831	Cluster: Probable ATP-dependent helicase YpvA	2487	0.5	cellular organisms	131567
A0A6L7H5Z1	UniRef50_P50848	Cluster: Carboxypeptidase 1	2907	0.5	Bacteria	2
A0A6L7HRJ6	UniRef50_P50865	Cluster: Probable polysaccharide deacetylase PdaB	127	0.5	Bacteria	2
P0A6H1	UniRef50_P50866	Cluster: ATP-dependent Clp protease ATP-binding subunit ClpX	1588	0.5	root	1
A0A3N4AWI0	UniRef50_P51185	Cluster: Phosphocarrier protein NPr	1261	0.5	cellular organisms	131567
Q81S26	UniRef50_P51785	Cluster: Dihydroxy-acid dehydratase	2276	0.5	root	1
Q5NF68	UniRef50_P51831	Cluster: 3-oxoacyl-[acyl-carrier-protein] reductase FabG	3723	0.5	root	1
Q8CWG4	UniRef50_P52111	Cluster: Glycerol-3-phosphate dehydrogenase	3184	0.5	root	1
Q8D0K7	UniRef50_P52643	Cluster: D-lactate dehydrogenase	5511	0.5	root	1
A0A0H2W1T3	UniRef50_P53052	Cluster: 2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	343	0.5	Gammaproteobacteria	1236
Q48824	UniRef50_P53606	Cluster: Flagellin	137	0.5	Bacteria	2
A0A6L8P747	UniRef50_P54169	Cluster: Uncharacterized protein YpgR	2492	0.5	Bacteria	2
Q81R83	UniRef50_P54170	Cluster: Bacilliredoxin BrxA	2239	0.5	Bacteria	2
A0A0J1I0X6	UniRef50_P54172	Cluster: Uncharacterized protein YpjP	324	0.5	Bacillaceae	186817
Q81M06	UniRef50_P54378	Cluster: Aminomethyltransferase	2830	0.5	root	1
Q0WAF6	UniRef50_P54425	Cluster: Probable threonine/serine transporter YbxG	6648	0.5	root	1
A0A6H3A739	UniRef50_P54437	Cluster: Probable membrane transporter protein YrkJ	2734	0.5	cellular organisms	131567
A0A6L7GZR7	UniRef50_P54472	Cluster: GTP cyclohydrolase 1 type 2 homolog	3007	0.5	Bacteria	2
A0A6H3AIP5	UniRef50_P54508	Cluster: Uncharacterized protein YqhG	1529	0.5	root	1
A0A3P1UEP4	UniRef50_P54509	Cluster: Uncharacterized ATP-dependent helicase YqhH	1948	0.5	cellular organisms	131567
A0A6L7GZS1	UniRef50_P54518	Cluster: Uncharacterized peptidase YqhT	5184	0.5	root	1
A0A6H3APL7	UniRef50_P54542	Cluster: Uncharacterized protein YqjE	3304	0.5	Bacteria	2
Q81LY8	UniRef50_P54596	Cluster: L-cystine uptake protein TcyP	5152	0.5	root	1
A0A6L8PBX8	UniRef50_P54616	Cluster: Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	2352	0.5	cellular organisms	131567
Q81WU4	UniRef50_P55179	Cluster: Peptidase T	4487	0.5	root	1
A0A2S9PAN3	UniRef50_P55881	Cluster: Thiamine-monophosphate kinase	4508	0.5	root	1
B5Z6S0	UniRef50_P55980	Cluster: Cytotoxicity-associated immunodominant antigen	2159	0.5	Helicobacter pylori	210
Q8ZIH1	UniRef50_P56935	Cluster: 3-isopropylmalate dehydratase small subunit	1275	0.5	Pseudomonadota	1224
Q8D1L5	UniRef50_P57015	Cluster: Uncharacterized protein YifB	2830	0.5	root	1
A0A380PD11	UniRef50_P57270	Cluster: UPF0162 protein BU173	734	0.5	cellular organisms	131567
A0A2S9PJE2	UniRef50_P57279	Cluster: Alkyl hydroperoxide reductase C	1011	0.5	root	1
A0A009H525	UniRef50_P57294	Cluster: RNA polymerase-binding transcription factor DksA	2231	0.5	root	1
Q8ZB39	UniRef50_P57450	Cluster: Aspartate carbamoyltransferase catalytic subunit	1219	0.5	root	1
Q8ZHG7	UniRef50_P57897	Cluster: S-adenosylmethionine synthase	9629	0.5	root	1
A0A5P8YED3	UniRef50_P58040	Cluster: UPF0153 protein PA1578.1	2315	0.5	root	1
P58475	UniRef50_P58474	Cluster: Putative peptidase B	6208	0.5	root	1
P58497	UniRef50_P58497	Cluster: Transcriptional regulator ModE	3619	0.5	root	1
P58543	UniRef50_P58543	Cluster: Ribulokinase	603	0.5	Pseudomonadota	1224
P58582	UniRef50_P58582	Cluster: Glutathione synthetase	1959	0.5	root	1
P58700	UniRef50_P58700	Cluster: Trp operon repressor	488	0.5	Bacteria	2
P58722	UniRef50_P58722	Cluster: Putative membrane protein IgaA homolog	1189	0.5	root	1
Q74YC7	UniRef50_P59697	Cluster: Transposase for insertion sequence element IS200	1511	0.5	root	1
P59807	UniRef50_P59807	Cluster: Chondroitin sulfate ABC endolyase	337	0.5	Bacteria	2
P0A8S5	UniRef50_P59988	Cluster: Universal stress protein B	796	0.5	Bacteria	2
Q8CZY7	UniRef50_P60155	Cluster: Protein Syd	1838	0.5	Bacteria	2
A0A0H2ZTM2	UniRef50_P61681	Cluster: UDP-N-acetylmuramate--L-alanine ligase	241	0.5	Bacteria	2
A0A0H3LEM1	UniRef50_P64092	Cluster: ESAT-6-like protein EsxQ	120	0.5	Bacteria	2
A0A380PFB0	UniRef50_P64431	Cluster: Uncharacterized protein YpfJ	1754	0.5	cellular organisms	131567
Q7CK92	UniRef50_P64434	Cluster: Inner membrane protein YpjD	2223	0.5	root	1
Q8D1R1	UniRef50_P64613	Cluster: Cell division protein ZapE	1752	0.5	root	1
A0A3N4AZM6	UniRef50_P64636	Cluster: GMP/IMP nucleotidase YrfG	2436	0.5	root	1
P9WIA1	UniRef50_P65717	Cluster: Low molecular weight protein-tyrosine phosphatase A	846	0.5	Bacteria	2
Q8ZCC3	UniRef50_P66948	Cluster: Beta-barrel assembly-enhancing protease	3779	0.5	root	1
A0A2U2GYG2	UniRef50_P67144	Cluster: UPF0056 inner membrane protein YhgN	1206	0.5	root	1
Q2FZB8	UniRef50_P68799	Cluster: Fibrinogen-binding protein	250	0.5	Bacillales	1385
A0A3N4B6K1	UniRef50_P69799	Cluster: PTS system mannose-specific EIIAB component	3570	0.5	root	1
Q8D093	UniRef50_P69803	Cluster: PTS system mannose-specific EIIC component	3178	0.5	cellular organisms	131567
Q8D014	UniRef50_P69925	Cluster: Ribonucleoside-diphosphate reductase 1 subunit beta	5999	0.5	root	1
P69959	UniRef50_P69959	Cluster: Low calcium response locus protein R	380	0.5	Gammaproteobacteria	1236
P69961	UniRef50_P69961	Cluster: Low calcium response locus protein S	136	0.5	root	1
